date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:04:35	10793/10793	---M--	200	added ('OK')	image/jpeg	etag:%2287c5e5b835b7b445e3b320d09faf1a94%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/banner23.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/banner23.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:35	4256/4256	---M--	200	added ('OK')	image/jpeg	etag:%2280adc7d1f57e2d472bb3c27e99048dd8%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro151-1-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro151-1-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:35	6281/6281	---M--	200	added ('OK')	image/jpeg	etag:%22025d8ebc1d18b06e1404fa9dd5c488fa%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro171-1-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro171-1-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:36	3480/3480	---M--	200	added ('OK')	image/jpeg	etag:%2218f53516909586d5253d7c301d0f4a6b%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro71-1-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro71-1-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:36	5167/5167	---M--	200	added ('OK')	image/jpeg	etag:%22276fb6d2b702db5f61e598885c935e40%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro201-1-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro201-1-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:36	4310/4310	---M--	200	added ('OK')	image/jpeg	etag:%222eeea7acaac9425eccd9d5e9f4c6511f%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro51012-1-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro51012-1-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:36	4097/4097	---M--	200	added ('OK')	image/jpeg	etag:%2201b1647c4943d0202e5fd31d073a24ab%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro302-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro302-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:37	6215/6215	---M--	200	added ('OK')	image/jpeg	etag:%22bb92ba8e8bde5a8692794455885adccf%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro13-1-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro13-1-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:37	4391/4391	---M--	200	added ('OK')	image/jpeg	etag:%22680dfd9a00ad18a1886307b7414271a5%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro1211-2-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro1211-2-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:37	4492/4492	---M--	200	added ('OK')	image/jpeg	etag:%223059e023ec3bde7523049be2fbdf1db7%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro181-2-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro181-2-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:37	4399/4399	---M--	200	added ('OK')	image/jpeg	etag:%2231e7d4ab42b977f84789e46b2111f03a%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro141-1-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro141-1-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:37	4755/4755	---M--	200	added ('OK')	image/jpeg	etag:%227e3ee3c522fdece2a503baab4e179953%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro83-1-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro83-1-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:38	5301/5301	---M--	200	added ('OK')	image/jpeg	etag:%22ce1b799428556ee96da06dd0cccda3f2%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro191-1-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro191-1-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:38	6114/6114	---M--	200	added ('OK')	image/jpeg	etag:%22fa16a64a799636cc8136a61f3c205a89%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro61-1-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro61-1-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:38	5837/5837	---M--	200	added ('OK')	image/jpeg	etag:%22cc781fa59000a5164eff1d77fe2dd3ae%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro41-1-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro41-1-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:38	5569/5569	---M--	200	added ('OK')	image/jpeg	etag:%22fc78ed92b0840d488d8db79714a99d82%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro101-1-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro101-1-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:39	5309/5309	---M--	200	added ('OK')	image/jpeg	etag:%220f743a6f997cda4fae14b2873264e54f%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro91-1-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro91-1-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:39	4790/4790	---M--	200	added ('OK')	image/jpeg	etag:%22bf51828b0acea40d3a357307907bdf5a%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro1113-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro1113-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:39	5495/5495	---M--	200	added ('OK')	image/jpeg	etag:%2287a38ca19a34005fbf0320c3f0bbe104%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro161-1-90x90.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro161-1-90x90.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:39	84443/84443	---M--	200	added ('OK')	image/jpeg	etag:%22e63eac2defa7a289b347d5113fbff52e%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/insta1.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/insta1.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:39	112998/112998	---M--	200	added ('OK')	image/jpeg	etag:%228f4432780df7c9befb4ac39510458944%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/insta2.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/insta2.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:40	102245/102245	---M--	200	added ('OK')	image/jpeg	etag:%223bc674593061daac8339c718344032e3%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/insta3.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/insta3.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:40	128818/128818	---M--	200	added ('OK')	image/jpeg	etag:%22f8744c2876e076bac085fc30a81ee96c%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/insta4.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/insta4.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:40	145139/145139	---M--	200	added ('OK')	image/jpeg	etag:%22a479b774c3633ea583949d0ac961dc9d%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/insta5.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/insta5.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:40	103382/103382	---M--	200	added ('OK')	image/jpeg	etag:%22873146a39c4dc6e1dd18af96eaec95b4%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/insta6.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/insta6.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:41	131434/131434	---M--	200	added ('OK')	image/jpeg	etag:%2222e1f7f13ecc00bcf7289585c206a502%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/insta7.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/insta7.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:41	42767/42767	---M--	200	added ('OK')	image/jpeg	etag:%22d79b9476f10dadfbe40757c92ce6771e%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/insta8.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/insta8.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:41	8834/8834	---M--	200	added ('OK')	image/png	etag:%229c1c359bcb668b502e23e5ff29361a2e%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/payment.png	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/payment.png	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:41	97163/97163	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e15cbe7c5ec87e39a30b5aed22dc81e8%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/js/jquery-1.12.4.min.js	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/js/jquery-1.12.4.min.js	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:42	51039/51039	---MCZ	200	added ('OK')	application/javascript	etag:W/%2231c3f9ea0df3dd0d791098afa7b69631%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/js/bootstrap.min.js	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/js/bootstrap.min.js	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:42	28940/28940	---MCZ	200	added ('OK')	application/javascript	etag:W/%22efc77421bf6db6ba3e5a53168a9ad381%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/js/chosen.min.js	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/js/chosen.min.js	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:42	4136/4136	---MCZ	200	added ('OK')	application/javascript	etag:W/%2272ad6c00f498647d110a8405dfd3b722%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/js/countdown.min.js	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/js/countdown.min.js	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:42	12248/12248	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d882a6625e2b6db16a251ff7209f96aa%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/js/jquery.scrollbar.min.js	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/js/jquery.scrollbar.min.js	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:42	1625/1625	---MCZ	200	added ('OK')	application/javascript	etag:W/%228ca2b0673bb59940d58ab7b7193a627f%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/js/lightbox.min.js	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/js/lightbox.min.js	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:43	20087/20087	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c678982f46f9882188b0ace9886bc340%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/js/magnific-popup.min.js	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/js/magnific-popup.min.js	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:43	92767/92767	---MCZ	200	added ('OK')	application/javascript	etag:W/%229372268089b2133bbff43897598b6ddb%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/js/slick.js	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/js/slick.js	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:43	2569/2569	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d262bd1cfbd6f0c7cb125f22f976a754%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/js/jquery.zoom.min.js	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/js/jquery.zoom.min.js	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:43	7483/7483	---MCZ	200	added ('OK')	application/javascript	etag:W/%22cdc9d66ae83b375c3a253541c26cded4%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/js/threesixty.min.js	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/js/threesixty.min.js	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:44	240643/240643	---MCZ	200	added ('OK')	application/javascript	etag:W/%225de141a87ef9eb506f19debc1425e18a%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/js/jquery-ui.min.js	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/js/jquery-ui.min.js	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:44	15154/15154	---MCZ	200	added ('OK')	application/javascript	etag:W/%22567542a4253c22d9a5118f49c70d403e%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/js/mobilemenu.js	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/js/mobilemenu.js	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:45	19269/19269	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f0d5b84a0c2ff7ebc5fe946029c31856%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/js/functions.js	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/js/functions.js	(from https://thoi-trang-trang-suc.daca.vn/lynessa/)
18:04:45	538/538	---M--	200	added ('OK')	image/png	etag:%22547edb098a7dc70eff31353191907a15%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/chosen-sprite.png	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/chosen-sprite.png	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/chosen.min.css)
18:04:46	738/738	---M--	200	added ('OK')	image/png	etag:%22e1dcc76e75bb51545a424e97c57b73f2%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/chosen-sprite%402x.png	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/chosen-sprite@2x.png	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/chosen.min.css)
18:04:47	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b717a3027457e97b686541a1a4272db9%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/fontawesome-webfont3e6e.eot?v=4.7.0	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/fontawesome-webfont3e6e3e6e.eot	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/font-awesome.min.css)
18:04:47	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b717a3027457e97b686541a1a4272db9%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/fontawesome-webfontd41d.eot?	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/fontawesome-webfontd41dd41d.eot	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/font-awesome.min.css)
18:04:47	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%222cf3ceac98638770642e41848cd25a87%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/fontawesome-webfont3e6e.woff2?v=4.7.0	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/fontawesome-webfont3e6e3e6e.woff2	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/font-awesome.min.css)
18:04:48	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%228b20e63987e3d1c39ca89f46f9cc1110%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/fontawesome-webfont3e6e.woff?v=4.7.0	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/fontawesome-webfont3e6e3e6e.woff	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/font-awesome.min.css)
18:04:49	165548/165548	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2240761ed6b7a6d1f4470261f33556764e%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/fontawesome-webfont3e6e.ttf?v=4.7.0	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/fontawesome-webfont3e6e3e6e.ttf	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/font-awesome.min.css)
18:04:50	444383/444383	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229c7b11dd850fac9a22e7a25b43913c91%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/fontawesome-webfont3e6e.svg?v=4.7.0	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/fontawesome-webfont3e6e3e6e.svg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/font-awesome.min.css)
18:04:51	58680/58680	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22d842d670411ba4a5dbd152b53033bc4c%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Pe-icon-7-strokebb1d.eot?d7yf1v	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Pe-icon-7-strokebb1dbb1d.eot	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/pe-icon-7-stroke.css)
18:04:51	58680/58680	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22d842d670411ba4a5dbd152b53033bc4c%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Pe-icon-7-stroked41d.eot?	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Pe-icon-7-stroked41dd41d.eot	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/pe-icon-7-stroke.css)
18:04:51	58556/58556	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22cd7d0faa37fc9ae68d034e4b9e7c4a9e%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Pe-icon-7-strokebb1d.woff?d7yf1v	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Pe-icon-7-strokebb1dbb1d.woff	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/pe-icon-7-stroke.css)
18:04:52	58480/58480	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%228969b9bb8e939944a166dc68cc0da871%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Pe-icon-7-strokebb1d.ttf?d7yf1v	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Pe-icon-7-strokebb1dbb1d.ttf	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/pe-icon-7-stroke.css)
18:04:53	164020/164020	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b0ad4ca7f5342647e5197208de4a95f2%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Pe-icon-7-strokebb1d.svg?d7yf1v	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Pe-icon-7-strokebb1dbb1d.svg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/pe-icon-7-stroke.css)
18:04:53	14986/14986	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22a16de5a5130bfce9fcd344de69b6f212%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Flaticon.eot	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Flaticon.eot	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/flaticon.css)
18:04:53	14986/14986	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22a16de5a5130bfce9fcd344de69b6f212%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Flaticond41d.eot?	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Flaticond41dd41d.eot	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/flaticon.css)
18:04:54	8432/8432	---M--	200	added ('OK')	font/woff2	etag:%22f280cb854aa5980100d3031ef9e54271%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Flaticon.woff2	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Flaticon.woff2	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/flaticon.css)
18:04:54	10208/10208	---MCZ	200	added ('OK')	application/font-woff	etag:W/%222630ecd60058e6b1e3b48a1c2fe8476e%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Flaticon.woff	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Flaticon.woff	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/flaticon.css)
18:04:55	14808/14808	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%224f685e737ea924f9f8ad745c1affbf44%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Flaticon.ttf	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Flaticon.ttf	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/flaticon.css)
18:04:56	87990/87990	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222d73aa07f48bd6ad2f1ebfef4bb26fc5%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Flaticon.svg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/Flaticon.svg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/fonts/flaticon.css)
18:04:56	245/245	---M--	200	added ('OK')	image/png	etag:%22b725b6fdec9fea1e3dafe64636df58c8%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/select-arrow.png	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/select-arrow.png	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/style.css)
18:04:56	50499/50499	---M--	200	added ('OK')	image/jpeg	etag:%22e0697a43532f2360f5c3d7a5e7b1a8a1%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/blog-bg.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/blog-bg.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/style.css)
18:04:57	3741/3741	---M--	200	added ('OK')	image/png	etag:%22022ffddc7643279351425bba3b3d1e13%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/logo-light.png	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/logo-light.png	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/style.css)
18:04:57	9866/9866	---M--	200	added ('OK')	image/png	etag:%22183777d9f1b20f350f4a856076901373%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/title-bg.png	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/title-bg.png	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/style.css)
18:04:58	51007/51007	---M--	200	added ('OK')	image/jpeg	etag:%220637baa440fed5248cd2e00c131bb284%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/test-bg-2.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/test-bg-2.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/assets/css/style.css)
18:04:58	35686/35686	---M--	200	added ('OK')	image/jpeg	etag:%222ffd590d39c2e9a70897daaded789bac%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/banner-for-all2.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/banner-for-all2.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/my-account)
18:04:59	107106/107106	---M--	200	added ('OK')	image/jpeg	etag:%22fa527cdaf82636d008e3c3f01129d213%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro51012-1-600x778.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro51012-1-600x778.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/cart)
18:05:00	65238/65238	---M--	200	added ('OK')	image/jpeg	etag:%2297d3ba0917f88e7ec422f53b7dcb28bb%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro71-1-600x778.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro71-1-600x778.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/cart)
18:05:01	97987/97987	---M--	200	added ('OK')	image/jpeg	etag:%22a872f06aefa2dc5d0d3a19e45f2ebfe9%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro91-1-600x778.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/apro91-1-600x778.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/cart)
18:05:01	7106/7106	---M--	200	added ('OK')	image/png	etag:%22ec290b395779393ff251c1af96729361%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/AM_mc_vs_ms_ae_UK.png	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/AM_mc_vs_ms_ae_UK.png	(from https://thoi-trang-trang-suc.daca.vn/lynessa/checkout)
18:05:02	114481/114481	---M--	200	added ('OK')	image/jpeg	etag:%225b6d13388add56ceca6f20af056d328a%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/slide41.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/slide41.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/home-02)
18:05:03	201337/201337	---M--	200	added ('OK')	image/jpeg	etag:%22665e50b0beb7604433ec052fb3b9285f%22	https://thoi-trang-trang-suc.daca.vn/lynessa/assets/images/slide42.jpg	D:/lynessa/thoi-trang-trang-suc.daca.vn/lynessa/assets/images/slide42.jpg	(from https://thoi-trang-trang-suc.daca.vn/lynessa/home-02)
